id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at,llm_signal_strength,llm_investment_relevance,llm_market_impact,llm_tag,llm_flag,llm_translation,prompt_version,model,input_tokens,output_tokens,cache_write_tokens,cache_read_tokens,cost_usd,run_timestamp
reuters_via_google:b653b3b56449,reuters_via_google,Chinese military hovered as global executives flocked to Taiwan tech show - Reuters,https://news.google.com/rss/articles/CBMivwFBVV95cUxNRllHUTlfM3g0OERTazg1OFFOTmljeHdmVGgtY0NVQWxlZ3pjdVRUeVgxUHlsZndGbGx2dXQ0WUhxSUI5a1lGaUpZNTlvRkItRGNNQlRtQ0ViZmo5eWdrMjlIMGY4a2puYjloTkJaR01SMEZQSV95WDdEVXE2TE8xRXlySDI1UFNuazBxYkR6eGNoVnBSQjNkSC1ENjZfZnVqdHB5ZDNaTThhaFNWb1RJUjNabjMtQ2RCZ0xHeUlsNA?oc=5,Reuters via Google (Top),2026-06-08T11:02:00+00:00,,,2026-06-09T02:12:37+00:00,7,8,9,macro,read,Taiwan Strait military posturing during major tech event signals escalating geopolitical risk. Chain: heightened cross-strait tension → supply-chain fragility for TSMC/semiconductor ecosystem → NVDA and AI-infrastructure capex faces execution risk; upstream materials (ASML) demand may shift to diversified (non-Taiwan) sourcing; broad tech sector reprices Taiwan concentration premium within 2 years.,news_v0.2,claude-haiku-4-5,2754,152,0,0,0.003514,2026-06-08T22:16:07
reuters_via_google:d5a8e08926de,reuters_via_google,Germany deepens Canada energy ties with provisional LNG deal - Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxNXzN4Qm1WZ1ZaamxmeDBaMmJYUFc3TW9nbXJFZkJkWGZqaWk2WGdlcWU2aV9xVHRVMElPYXdJemZZdmk1NU5XWXJ0aVY1Vjdnb3A1Uk11U1ZjRURpemROTzVrWjRDUC1GU296M3l2NUw2ZmJBOTllU2JnWVhCazlob1IxTmNRWnY1ekw0MjYxVjlmQ25HSGdKRlNBcUtuTko0dVBzYkZTaGF0NUZlWVV6NTVR?oc=5,Reuters via Google (Top),2026-06-08T17:46:38+00:00,,,2026-06-09T02:12:37+00:00,7,4,7,macro,read,"Germany-Canada LNG deal signals structural shift in European energy diversification away from Russia. Chain: reduced Russian gas dependency → long-term LNG infrastructure investment → higher sustained nat gas prices in Atlantic basin → tailwind for US LNG exporters (LEUC, CLNE) and upstream; marginal headwind for EU industrial electricity costs but improves energy-security geopolitical posture.",news_v0.2,claude-haiku-4-5,2747,147,0,0,0.003482,2026-06-08T22:16:10
reuters_via_google:a4b0b5f3956b,reuters_via_google,"UK sets out $1.5 billion AI hardware plan with supercomputer, chip funding - Reuters",https://news.google.com/rss/articles/CBMitwFBVV95cUxNSVpmcjByVl93d2lKdkoyTEVYdWo3Q1h2ZlRHQjROSEJMcExiTTlVRFozdTdBaFVfOGZUUGxZWC1xQVNjN3Y0WUo4SC05N3F0MzJ4OVZaQjdnOUszdjZsM2QtVWU5WlpSLWY4TG5IYm5SbUxUckJoWm5Ub01XOE10eW8zTnRaWTVKQnZtZ2JSSlptRV9DM0xGYWRqWE14SF95NnFYU2hTSzd1bk9Bbk9EWmNmbVkxV2M?oc=5,Reuters via Google (Top),2026-06-08T19:23:43+00:00,,,2026-06-09T02:12:37+00:00,7,5,6,macro,skim,"UK government backing domestic AI compute infrastructure via £1.2B supercomputer and chip funding. Signals geopolitical fragmentation of AI-hardware supply chains (US, China, now EU/UK); NVDA near-term beneficiary from UK capex, but long-term may accelerate alternative-chip adoption (e.g., Groq, Cerebras); broad equity-market impact modest unless matched by other Western governments.",news_v0.2,claude-haiku-4-5,2761,158,0,0,0.003551,2026-06-08T22:16:13
reuters_via_google:63fd35711123,reuters_via_google,"Hormuz strait will be open but with transit fees, Iran envoy to Moscow quoted - Reuters",https://news.google.com/rss/articles/CBMivgFBVV95cUxNZjVSOTNvREwzVnhncmx3eVFGWTFBNU1ocGtIbmhOSXhDdTVqNVNLek0xaS1EWVhfNURyU0lXSWRUV0ZfZ0RJSVhNaTdOc2V6SlNrQll2SkpNZHBGYWtObkdTOHdpRmRhMGVXdmdGejZ4clNoQlBYbVJqbTBsTGMwNFhwMTlpZ1ZSZ2ZIdm5hQ0t1VUo1cWxSeFdITU9lV1ZXLS10SEh2elREdDNTUkMwTTBMdDdMR0hqVlNYVDhn?oc=5,Reuters via Google (Top),2026-06-08T09:30:00+00:00,,,2026-06-09T02:12:37+00:00,6,4,8,macro,read,"Iran envoy signals Hormuz strait transit fees (not closure). Chain: transit fees raise shipping costs on ~30% of global maritime oil/LNG traffic → sustained oil price floor higher than baseline → inflation stays sticky → Fed cut cycle delayed → growth/tech discount rates stay elevated, pressuring long-duration holdings like NVDA; broader VT modestly negative; offsetting tailwind for EV battery thesis if oil premium widens margin vs. EVs.",news_v0.2,claude-haiku-4-5,2767,161,0,0,0.003572,2026-06-08T22:16:15
reuters_via_google:d78016d91e4e,reuters_via_google,Congo says Ebola deaths top 100 as armed groups threaten response - Reuters,https://news.google.com/rss/articles/CBMizwFBVV95cUxPODNLY0oxZEVHb1RHZ1JsUWFJeVFFWVVyR0tCNmNFcFBsdXNoeHdPTDBmTUVWV0NwQ3RXZXJCcXRZaDBuU1RUbXNOUTR0VjcxOFN3WTZMZzU3Z1pyZW5pNnZfOEIyOGg1VGFNMnMzSGdKY2JzRG0wRnJvZnplNEJjTExUM3BQRzhBZDNYWVdsZzM4SXJQcjN6X2FtaXFuWXlzTDREaER4bEVMY3QtbWtERWtHOHYyVl9UOVBQa05Kejk1aUNlT1o0amJVYnRUdnc?oc=5,Reuters via Google (Top),2026-06-09T01:31:44+00:00,,,2026-06-09T02:12:37+00:00,6,2,4,bio,skim,Active Ebola outbreak in Congo with >100 deaths and armed-group disruption of response efforts. Bio-risk headlines create headline-driven pharma/vaccine volatility but lack direct public-market catalyst for retail investor holding AI/EV/broad-index positions.,news_v0.2,claude-haiku-4-5,2792,122,0,0,0.003402,2026-06-08T22:16:17
reuters_via_google:8f0b4666a994,reuters_via_google,Goldman Sachs pushes Fed rate-cut call to 2027 on strong US jobs data - Reuters,https://news.google.com/rss/articles/CBMirAFBVV95cUxNUjdJLUpCYk15eE1yTUNNQXVocFZUdVNvUm1Zd0pMTzE0TEZBeDJzWDhqcDV3TXFPdnhTbmZvYnRPRXJTVWhEZ2JQYmpSTzNnYWpBVkJaY3JNbHpnbjg3ell3Snpnemx4Mm1zVXk0M1ltVEhqNUp6VmpkU2VGWFAzQzJySEhSZzlfMWdNVlBudzVCb25qOXI3amY5VVdOUmhtZTVUSzhxVHVtQlpr?oc=5,Reuters via Google (Top),2026-06-08T09:46:00+00:00,,,2026-06-09T02:12:37+00:00,7,6,8,macro,read,"Major Wall Street institution pushes rate-cut expectations back to 2027 on strong jobs persistence, signaling slower disinflation path than consensus. Chain: delayed cuts → longer duration of elevated real rates → pressure on growth/long-duration tech (NVDA, AI infrastructure) and battery/EV capex financing (LAC, battery-materials margins compress); broad-market VT sees modest headwind; small-cap exposure (IWM) particularly vulnerable to sustained higher-for-longer rates.",news_v0.2,claude-haiku-4-5,2746,172,0,0,0.003606,2026-06-08T22:16:20
reuters_via_google:62f8d28ecb53,reuters_via_google,Zealand Pharma shares drop 25% after a quarter of patients quit obesity drug trial - Reuters,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOcUFxN2IwNjVNLWx0OGFlYUxzLXJCb2F2ajR4UzY0M3R1VEFRbnoxYmZiTWZ4QzJOeDF6OEVxa1JwY0Y2TDVjekVzbzBBazlZdlN1RnBpTzdidVY2OC12VTVqT1NqUnBMTDJMYlk0X3pJZUVXRXVQY3R5cG90MWdEeUZCdzU3bmE5Skl3M0g1Y2h2Ykw4LXVmTkRWSGhHQ3ZBWFFqMGg0MUdHS0d3V2kxS1hoWng2RkV4cHZaTVViVzZQbXg1Y0NfVUdkcGJaRVRVV0VUU1FnRlpPUQ?oc=5,Reuters via Google (Top),2026-06-08T19:17:25+00:00,,,2026-06-09T02:12:37+00:00,7,5,4,bio,skim,"Clinical trial attrition (25% dropout) signals tolerability or efficacy concerns in Zealand's obesity drug program. Relevant to biotech thesis broadly, but Zealand is small-cap; watch for ripple effects on GLP-1 competitive landscape and investor risk appetite for obesity-drug pipelines over next 12 months.",news_v0.2,claude-haiku-4-5,2806,134,0,0,0.003476,2026-06-08T22:16:22
reuters_via_google:3c05d8ac3a02,reuters_via_google,"China's global e-commerce push stalls as Iran war lifts costs, dampens demand - Reuters",https://news.google.com/rss/articles/CBMi1AFBVV95cUxPMVVScGhlUWlOQl9KZk9nY2dHdV96RG9VWFVPSW9jaU80R3ZxQnlXTV84OVNldmtSQWpIZEFaNGhvYzljWVB1ajdWV01ueWVEY2JyaURkNnVxc0RBQl9NN2c5X2o1RWlGdzhiS1o2VVNnSzJ3a0lLYjQ3clRySG9pczJLLWg5WnFzOFZNbld1ZGZHYkFmNUFYVE9RazZxVTZXaDJrMU9aeDdxTUJqeXpKb1RVS01pdkI2OXM3NkcyNzNNZlJDU09aVkt2ai1UMTkxa3pWLQ?oc=5,Reuters via Google (Top),2026-06-08T09:04:00+00:00,,,2026-06-09T02:12:37+00:00,6,4,7,macro,read,"Geopolitical escalation (Iran war) raises shipping costs and demand uncertainty, creating headwinds for China's export-dependent growth model. Chain: higher oil/freight → inflation stickier longer → Fed rate-cut path delayed → growth-tech (NVDA, semiconductor) faces persistent headwinds; broad-market VT modestly pressured; EV/battery thesis (LAC) sees softer demand from slowing Chinese consumption.",news_v0.2,claude-haiku-4-5,2794,159,0,0,0.003589,2026-06-08T22:16:24
reuters_via_google:6ba4b2e0795e,reuters_via_google,Prabowo's populist policies propel a 'doom-loop' in Indonesian markets - Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNSW56ZHNjVnktdXYzcUNCalV1MDNVVHY0cDhNRG9ZTGVLRWlYb2lOMm1BWWgtMzdIX1ltTHd6T3ZvaUpXNHo1RTBKYkdLN1BLbU1sT1BaSW9OQU52cjR4S0x5MFFuTXNyU0luQzFpcmtLWVhNNWV0ZGtHNzZzNHlqblBpLV9GZUQwLVJqUjgxSkl4TXd2UDFqdmtUdGRoRTBpeURnWHVIbGJURk9VTTREXy0yTi1ScDIx?oc=5,Reuters via Google (Top),2026-06-08T15:42:53+00:00,,,2026-06-09T02:12:37+00:00,7,4,7,macro,read,"Indonesian fiscal populism (Prabowo administration) risks currency weakness and capital outflows. Chain: populist spending without revenue → fiscal imbalance → IDR depreciation → emerging-market volatility spillover → broader EM risk premium widens, pressuring high-beta growth names (AI infrastructure) and battery-material commodity exporters dependent on EM demand within 12–24 months.",news_v0.2,claude-haiku-4-5,2758,148,0,0,0.003498,2026-06-08T22:16:27
reuters_via_google:d4f42e8197c2,reuters_via_google,Morning Bid: Blistering AI rally turns ugly - Reuters,https://news.google.com/rss/articles/CBMif0FVX3lxTE1icDZwNHN1NGwtTk5fSnhfU3h2cmJ3Ym14M2h1U0t2bFREdGFmOXN5LU1BMlVNMExuWWJqVTlaYU5Oa3l6ZDBSNFNMQUN3bWExdGxDbWg2NnhlanNjU0lyUDlPWVlVTTcwc3FrcXNrNjVHVTg0OUpyRFJmalhrSFk?oc=5,Reuters via Google (Top),2026-06-08T09:32:00+00:00,,,2026-06-09T02:12:37+00:00,4,5,6,ai,skim,"Market commentary on AI sector volatility; no new fundamental catalyst named. Worth scanning for sentiment shifts, but likely rehash of existing bullish/bearish narratives without actionable thesis input.",news_v0.2,claude-haiku-4-5,2679,104,0,0,0.003199,2026-06-08T22:16:29
reuters_via_google:eec76669043c,reuters_via_google,"Private jet market defies Iran war gloom as rich flock to Monaco GP, Cannes - Reuters",https://news.google.com/rss/articles/CBMisAFBVV95cUxOMWJFcGZpeExSNGRHQXFXUmtzZ3RfVWg1Wnp5VDROODRub2JGVnpQNWRaeFN1dkdTTl9FZUc0RUNWOXkxWWRtY0Mxb20yYzBQdFcyWVlYc0FnQUZwVExYaGpLM0lQeGM4VDVTTkJ0bjZMV0xBR3JXZjRMeW4wNUE2NFpYWFJlSVJ5dHRhdE9pSjdzZ1I1Nld1UnVnaUxrZ0FmRW91bmRSSVg4OVMyR0NKdQ?oc=5,Reuters via Google (Top),2026-06-08T14:13:43+00:00,,,2026-06-09T02:12:37+00:00,3,2,1,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2757,67,0,0,0.003092,2026-06-08T22:16:30
reuters_via_google:551257f366e1,reuters_via_google,"India inflation likely rose to 4% in May as food, fuel costs climb: Reuters poll - Reuters",https://news.google.com/rss/articles/CBMipgFBVV95cUxPOUp4STFqMExfSTZRZjFual9FYVRLTmd0OHI3LTZWdkRnX3dGT21OZDd5ZGxKbFJkV0NFSkhKYWdHdl9GZkpVWkNha240bXFLVlk1Vk1SU2dXUTNYQVE1SmtkVTUwZWJwUENocEpmeDZYSmtDMFQ5NGVMeFFLVDNrQ0w4M1N2eDR1YWhncWRmckxZLW5XcUYtNXVnZ2JXT3ZlNDhQc0dB?oc=5,Reuters via Google (Top),2026-06-08T12:36:57+00:00,,,2026-06-09T02:12:37+00:00,6,5,7,macro,read,India inflation rising to 4% signals broader emerging-market cost pressures and potential RBI rate-hold bias. Chain: sticky India inflation → EM central banks slower to cut → global growth narrative softens → headwind for high-multiple growth tech (NVDA) and cyclical commodities; battery materials (LAC) may face softer demand from slowing India EV adoption if lending rates stay elevated.,news_v0.2,claude-haiku-4-5,2734,151,0,0,0.003489,2026-06-08T22:16:32
reuters_via_google:603b8e3e82f6,reuters_via_google,US airlines' fuel costs soared in April to $6.5 billion - Reuters,https://news.google.com/rss/articles/CBMinwFBVV95cUxQT0ViM0pmR0thY1BkcEUxOW55Z2FSNmFfTWNBZ1UtblZ4aFRLUV92bGNlZ3l5Qk1aMGpEWWdDbmZiNEZ6LVR2VXg3czdVejlXbGVPRUVvUzRERjlqY2xCWDA5clVDV25LWThPVHQtM2J2aGRTcUMzaWNWMVRPbW9VWlkxSElDY1dTb0hSR0NqN1BTRmRpeW4wdzZISWdzX2c?oc=5,Reuters via Google (Top),2026-06-08T20:09:34+00:00,,,2026-06-09T02:12:37+00:00,5,4,6,macro,skim,"Airlines' fuel bill spike reflects oil price environment but doesn't directly signal thesis movement. Broader signal: sustained high oil keeps inflation sticky, which could slow Fed cut pace and pressure growth-tech valuations within 2 years.",news_v0.2,claude-haiku-4-5,2726,112,0,0,0.003286,2026-06-08T22:16:34
reuters_via_google:7088f8ece810,reuters_via_google,Philippines verifying reports of at least five deaths after magnitude 7.8 quake - Reuters,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQY2tKM2RObUpaeEt5SWJoZWw1WG0yN3JjY3A2RXRrM1ZmcUZYUWkyQ0R0Rzc0c0UtdGtaVTRrc0NWelN0aWpXNWk2N1ZHaFFKcGpHZ3RwX0VDejlXSVVWRHZIZ3ZsMU8ydzJKR2wxMWxJby1FMGlzaFZvc3l6ZklsRURYb05Kdk1KVzJ0WHpTUnZpdEtQN2pMN2dpUUhXaW9qeHdJZFNuN2YtbHBQSnppMjE3M0QycVhuYUpQYVFqWW1HZDdrTjhzWQ?oc=5,Reuters via Google (Top),2026-06-08T07:52:00+00:00,,,2026-06-09T02:12:37+00:00,4,1,3,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2778,67,0,0,0.003113,2026-06-08T22:16:35
reuters_via_google:7263f74c33e0,reuters_via_google,Ipsos quick count shows statistical tie in Peru's presidential race - Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxOaW15SlQ4bjFJQWtTOHRUcFRXUmZYY2xIbktTMjdrRXo5REoybDE4MUw0MHJLNWlOR2xxLXdVWWlfZUpkZ25FeWMxTHBaaVU0WTlUODJueWZ1d2JiWnEyMTJjMVp2UDVhd1E4ZTJ4dzBGSzV1SEZMREc1dFdyNi0zdUt3MlJNSmdEa21aSlJrNWEybG1OR2xzVzFjWXB3MUtQYnJCQ2RSdUhzSGFmNFZZZ0g1dUs?oc=5,Reuters via Google (Top),2026-06-08T07:16:00+00:00,,,2026-06-09T02:12:37+00:00,4,2,3,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2745,67,0,0,0.00308,2026-06-08T22:16:36
reuters_via_google:f10f4457ef0c,reuters_via_google,Israeli military says it struck targets in western and central Iran - Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQamkxU3JDUHZmTU8tdE05NUJXUFNyNm5WaWZJNFlLLUYxWjhyVXg1XzI2ZnRkZTFKV0IwVXBzR1JKdmVmX3BySVktZnlmVW5SeTE1Y0RaZW1rV2tuX3M4ZkMwVlA2SWcxck9ObkdPLTQweHNvRW53dnZhZlAwMHlvMGIwMHM0UG00UUxXdThMektUUHNBdFFlZXl1bjFNUGYyNmhzeS1mY04tZ25oMFAzM1l0eWE?oc=5,Reuters via Google (Top),2026-06-08T07:19:43+00:00,,,2026-06-09T02:12:37+00:00,8,4,8,macro,read,"Israeli strike on Iran escalates Middle East tension and raises geopolitical risk premium on oil and equities. Chain: military escalation → oil price spike (likely +5–10% within days) → sticky inflation narrative → Fed rate-cut expectations compressed → growth-tech (NVDA, AI-heavy exposure) faces headwind; broad-market volatility (VT) increases; EV/battery materials (LAC) marginal boost from higher oil floor, but portfolio risk rises materially over next 6–12 months.",news_v0.2,claude-haiku-4-5,2746,177,0,0,0.003631,2026-06-08T22:16:40
reuters_via_google:ba2324954805,reuters_via_google,Iran and Israel say they have halted strikes on each other for now - Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxNbTR6aGlfWGhCWWdKS05SWUxZSDk0RU0zcVRxSDEzM3dYcWVubTExaTE4cTRpb3VnS2IxVFoyRUpqLTVhMEhXWkpCUjNDTmpCZUpra1lVMWY2X0xjel9xQmtIdnhMX1hWRmk1d09oZHd2MnlBNDhfaktHNEFRa1RqWmFZaW1aTlo1Sk8yM3NMaFYzeFNkRHU0aHlMRTU3RVBPOUlLVW9ydGY1ZEdxaHg5ZQ?oc=5,Reuters via Google (Top),2026-06-08T06:44:00+00:00,,,2026-06-09T02:12:37+00:00,7,4,8,macro,read,De-escalation in Middle East geopolitical risk reduces near-term oil-supply shock premium. Chain: lower conflict risk → oil price stabilization or modest decline → inflation trajectory softens → Fed may maintain higher-for-longer stance longer than growth-tech thesis assumed → NVDA/AI infrastructure capex cycle faces tighter discount rates; battery/EV materials (LAC) benefit modestly from sustained lower oil baseline.,news_v0.2,claude-haiku-4-5,2748,154,0,0,0.003518,2026-06-08T22:16:43
reuters_via_google:6be309e71cbe,reuters_via_google,Gold erases losses despite strong US jobs data as ceasefire hopes emerge - Reuters,https://news.google.com/rss/articles/CBMimwFBVV95cUxPVjd4bHo0Sk1fN3U4OWtieHFoRkgxT0Y4OGxpa3lyc1RGb0MtaVNXVFlmRW1OQlNPaEZpVGFvUEtxUlFhUDJnMVNhNkpOOE52YmJQTUZNYjktTGk2R0FMc0VNTHpmNTFDbUk0RC1iUzVLMzR4eElLQk9icU1nWGRRRU8wYlgwMEpoQ1VKSTdyd185cWJ2cUlXdFpvOA?oc=5,Reuters via Google (Top),2026-06-08T06:52:00+00:00,,,2026-06-09T02:12:37+00:00,4,3,5,macro,skim,"Gold price dynamics driven by ceasefire sentiment and labor data; marginal relevance to tech/EV/battery thesis unless geopolitical risk recedes sharply and Fed rate-cut expectations shift. Monitor as a macro risk-off gauge, but not a direct catalyst for concentrated holdings.",news_v0.2,claude-haiku-4-5,2725,125,0,0,0.00335,2026-06-08T22:16:45
reuters_via_google:981f5bdd975a,reuters_via_google,Taiwan says China Coast Guard patrols to its east are 'provocative act' - Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxOVE9WM1dUbG43RFhWQzN2ZFNCcXpsOTJwZmdPcld5WWRwV3lvVDBWNnV2cnlCSVQ0SUx3blRieWlueGpCbU56S0RJVHNRelNRdFl5WHlvTDl5ZndHTFhLaEdyXzNkR3NUcmtlNkFkQk1OdExfWGFJRW45OXRjYUUwN095REx1aHhmb2k5OUh2cEp0OW9zOXZOMlFjaTY0RjZBSW1GcnQzOUFxRExMUHBPeU1pd3g?oc=5,Reuters via Google (Top),2026-06-08T07:03:00+00:00,,,2026-06-09T02:12:37+00:00,6,3,7,macro,read,"Taiwan–China military tension escalates incrementally; geopolitical risk premium on semiconductors and Taiwan-dependent supply chains (TSMC, ASML) ticks higher. Chain: heightened Taiwan strait friction → semiconductor supply-chain hedging accelerates → US policy pressure for onshoring intensifies → NVDA and chip-equipment names see longer-term tailwind, but near-term volatility on Taiwan-exposure concentration risk.",news_v0.2,claude-haiku-4-5,2746,156,0,0,0.003526,2026-06-08T22:16:48
reuters_via_google:88d31d31dfe7,reuters_via_google,Japanese city suspends 94 schools after first-ever bear sighting - Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxPVlZIMTluamd1YU00WFRJbTloel9mZDN2S091YnlBWHhwVkhFai1aQ1J0VzFYYWtxelhDSFJUb3gxbGRpQkNNb3VLaVpRRWVMelBFWXgyWlJBcnF4Wmo3aEtuVjFBR1p6clcyT19FamR0aGRnWlZpU01aeF9sdVNIZ0Uwd0Z2c2M4REpydHZFT3NXQ1kweXBZYVhEc0xuLXBDaERHaU8za2JGd0E0cmluazdfRmlpS2dhb2pLZWp3?oc=5,Reuters via Google (Top),2026-06-08T06:32:00+00:00,,,2026-06-09T02:12:37+00:00,2,1,1,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2754,67,0,0,0.003089,2026-06-08T22:16:50
reuters_via_google:a82a373a7a44,reuters_via_google,Nvidia CEO says company is working with LG on humanoid robots and data centers - Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxQSXVndmFsWlJzb2t1OHZmYk9LOHMzOWRNWkZ6WUw0V2ExUzRmdEdNQ3p6YTZkNG5yQ3lMcFNZT3VvVnotRFJJS3czTVpvWTU5dmhPQ1JJeWpXdDIxZm4zdThuTnBRSk9pUmE5aVVBNDhhR2cteGpYQWNrX1NqR01TLXJuY08yYzFfN2RtRlNSVTZKak14NENES2ZMQ3k0UjI2ZXc1UnlTYUREMmd6ZC0zUUJCVFQ5ZlhKTW5MVlNQNXJrbEdX?oc=5,Reuters via Google (Top),2026-06-08T07:37:00+00:00,,,2026-06-09T02:12:37+00:00,7,8,6,ai,read,NVIDIA expanding into humanoid robotics supply chain (compute + chips for inference) alongside data center business. LG partnership signals near-term commercialization intent; watch for design-win announcements and ASP implications for NVIDIA's non-data-center revenue mix over next 2 years.,news_v0.2,claude-haiku-4-5,2770,127,0,0,0.003405,2026-06-08T22:16:52
reuters_via_google:3ba81d650d33,reuters_via_google,How a few AI chip giants warped Asia's stock picking game - Reuters,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNYmNiMTlqYkhPWFM0SnV6Wkd3d3l5cmJfU19MeVUtNUJQdmFHd052SEF2eGZvdXpoME14dmhFRUU0eXdYbWMzRHB6RXBFNVdVYlMyUXpPdW5YUHZWWmxRck9lcUhGQW5vSnJzanMzOE5rb3Mwak5zTFltLUZXMjBwazJvd0dBc3dFR3p4UmV0cEV6b3RId1kyOURrZWFnandoTEtJTnFhdjVRdkE?oc=5,Reuters via Google (Top),2026-06-08T09:27:00+00:00,,,2026-06-09T02:12:37+00:00,6,7,6,ai,skim,"Market concentration in AI chip leaders (NVDA, TSMC, Samsung) is warping Asian equity valuations and correlations. Relevant context for understanding why AI-infrastructure thesis dominance may compress future returns if concentration peak is nearing.",news_v0.2,claude-haiku-4-5,2737,116,0,0,0.003317,2026-06-08T22:16:54
reuters_via_google:6e20023d7a13,reuters_via_google,"China exports set for strong May on front-loaded orders, chip demand: Reuters poll - Reuters",https://news.google.com/rss/articles/CBMirAFBVV95cUxORVk2cmhBT0U4eXpwRnREVFNJQTBKLXVkbG9PckRVN3Q1VjlJNDNnZ2ZoM2xLaE5iZmlhZ3MzN1RHVTV5QlBTZTAtY3Z4TVE5NUpmZXBPa0VtTkZEa3pscWFLTlFpVFBHUEtfT2ZTSVVoVDBuQldHaERWVFVKdWVlRkJxdTM1M0ZYeGszQnc1d0hDSmFHMnBDMFM0RUpEaU56TVVQZU5CT1Vvbk15?oc=5,Reuters via Google (Top),2026-06-08T09:50:00+00:00,,,2026-06-09T02:12:37+00:00,5,6,7,macro,skim,China export strength in May signals sustained demand for semiconductors and electronics; chain: robust chip exports → TSMC/Samsung capacity utilization stays high → NVDA demand (foundry orders) remains healthy; also relevant to battery/EV supply chains if lithium/cathode materials included in export mix.,news_v0.2,claude-haiku-4-5,2747,129,0,0,0.003392,2026-06-08T22:16:56
reuters_via_google:e0833b4511b9,reuters_via_google,"Saving Siri: After two years of stumbles, is Apple's AI moment here? - Reuters",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNcTdRNjVCM21FUXlOUGlraXFLWTkxSTRxbHNHVk5jel9vei1DSlUtUTJkQ3pXbmptMGx5czRvRERsY081ZW5JTXNpRlNUYWQwLWFMNVg2M2s5MGpFTmRkN2lENzA3WmlYVXp5bkxxQ1l6OW5ZdW4wN2NCNjVrVzBzYm1GV0lRbTlEOFIxTDJ4MWgwRWRXRUJHQ3didVpqVzNZRUswZl82dGxLdw?oc=5,Reuters via Google (Top),2026-06-08T06:09:50+00:00,,,2026-06-09T02:12:37+00:00,4,5,3,ai,skim,Reuters recaps Apple's AI struggles and hints at near-term strategy shift; provides context for AAPL competitive positioning but lacks new substantive reporting or catalyst trigger within 2 years.,news_v0.2,claude-haiku-4-5,2745,105,0,0,0.00327,2026-06-08T22:16:58
reuters_via_google:da88c29ed454,reuters_via_google,Dollar eases as Iran and Israel agree to halt strikes - Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQSjVId2FNeVRWMUxYOThKUi1uRmtrZzhnTnQ2U01uQTNDWFpVWFItUzRMT3BPWTFkU0pGajQ4WHRWMjNYb1JMSWl0bzYtTzRuQlg0WUdvdUkzdjRDc1VyUTA4c3VHSEZRZ01vNmhSZ1B6andZM1R4TVhTWjE5ZnBmeTh6aWpGWWFZQmdXQ21qVnB5ZHI2Zm9DTHFqbHI1SFdvXzNzYVc3NUk?oc=5,Reuters via Google (Top),2026-06-08T05:20:00+00:00,,,2026-06-09T02:12:37+00:00,7,4,8,macro,read,"De-escalation in Middle East reduces geopolitical risk premium on oil and USD. Chain: lower geopolitical tail risk → oil price pressure (likely down 2–5% near term) → inflation expectations ease → Fed cut path accelerates → duration tech (NVDA, AI infrastructure) benefits; battery/EV thesis (LAC) marginally benefits from lower-oil environment widening the EV economics case.",news_v0.2,claude-haiku-4-5,2734,153,0,0,0.003499,2026-06-08T22:17:01
reuters_via_google:53a67883f060,reuters_via_google,"Stocks bounce back, oil pares gains as Iran and Israel signal a pause - Reuters",https://news.google.com/rss/articles/CBMigwFBVV95cUxQeFRCX29KbXlhVmEwNV9yUFRNQjZUcXFKVFlubUFGNkdrRDd0Z0ZwY3RUTFlXVmg5N1ppXzFHZ2Niai01RmtXOW1lY0pDRFI0VXJTZF9jeWFqSnZVRjREWDVfM21yMHNTR2NGcDcyb2NKczljNGNuRHJua1BlUkp0cUg2UQ?oc=5,Reuters via Google (Top),2026-06-08T04:44:00+00:00,,,2026-06-09T02:12:37+00:00,6,5,7,macro,read,"Geopolitical de-escalation between Iran and Israel reduces near-term oil-supply shock risk, supporting a softer inflation backdrop. Chain: lower oil prices → less headwind to Fed rate-cut path → growth/AI equities (NVDA, broad-index exposure) benefit; battery/EV thesis (LAC) gains as oil-price floor weakens.",news_v0.2,claude-haiku-4-5,2692,144,0,0,0.003412,2026-06-08T22:17:03
